*HASH_VALUE	title_id	name	women_name
_	gn_the_trench_of_trials_karavan_agent	Агент Каравана у Рва испытаний	
_	gn_the_under_spring_karavan_agent	Агент Каравана у Подземного источника	
_	gn_karavan_worshipper	Последователь Каравана	
_	gn_group_fde_boss_fyros	Аэн Клинок пустыни	
_	gn_group_fde_guardian_fyros_heal	Сторонник Клинка пустыни	Сторонница Клинка пустыни
_	gn_group_fde_guardian_fyros_melee	Сторонник Клинка пустыни	Сторонница Клинка пустыни
_	gn_group_fde_guardian_fyros_nuke	Сторонник Клинка пустыни	Сторонница Клинка пустыни
_	gn_group_fde_guardian_fyros_range	Сторонник Клинка пустыни	Сторонница Клинка пустыни
_	gn_group_fde_guardian_fyros_root	Сторонник Клинка пустыни	Сторонница Клинка пустыни
_	gn_mhs_bandit_boss_matis	Сирджио Коварный	
_	gn_mhs_bandit_guards_healer	Соратник Сирджио	Соратница Сирджио
_	gn_mhs_bandit_guards_melee	Соратник Сирджио	Соратница Сирджио
_	gn_mhs_bandit_guards_mezzer	Соратник Сирджио	Соратница Сирджио
_	gn_mhs_bandit_guards_nuker	Соратник Сирджио	Соратница Сирджио
_	gn_mhs_bandit_guards_range	Соратник Сирджио	Соратница Сирджио
_	gn_tei_bandit_boss_tryker	Ликси Бешеная	
_	gn_tei_bandit_guards_healer	Гвардия Ликси	Гвардия Ликси
_	gn_tei_bandit_guards_melee	Гвардия Ликси	Гвардия Ликси
_	gn_tei_bandit_guards_mezzer	Гвардия Ликси	Гвардия Ликси
_	gn_tei_bandit_guards_nuker	Гвардия Ликси	Гвардия Ликси
_	gn_tei_bandit_guards_range	Гвардия Ликси	Гвардия Ликси
_	gn_zkod_bandit_boss_zorai	Пэй-Жао Разрушитель	
_	gn_zkod_bandit_guards_healer	Ученик Пэй-Жао	Ученица Пэй-Жао
_	gn_zkod_bandit_guards_melee	Ученик Пэй-Жао	Ученица Пэй-Жао
_	gn_zkod_bandit_guards_mezzer	Ученик Пэй-Жао	Ученица Пэй-Жао
_	gn_zkod_bandit_guards_nuker	Ученик Пэй-Жао	Ученица Пэй-Жао
_	fct_h_tattooer	(Мужской татуировщик)	
_	fct_h_hairdresser	(Мужской парикмахер)	
_	fct_f_hairdresser	(Женский парикмахер)	
_	fct_f_tattooer	(Женский татуировщик)	
_	gn_kami_adept	Адепт Ками	
_	gn_kami_guardian	Страж Ками	
_	tribe_chief	Вождь племени	
_	gn_fairhaven_kami_master	Мастер Ками в Фэрхевена	
_	gn_guard_company_caster	Стража	
_	gn_guard_company_footman	Стража	
_	gn_guard_company_sergent	Стража	
_	gn_pyr_karavan_officer	Офицер Каравана в Пайре	
_	gn_r_07_13_boss	Предводитель наемникоа	
_	gn_r_07_13_guard	Наемник Каравана	
_	gn_tryker_kami_master	Мастер Ками Зачарованного круга	
_	gn_fyros_war_master_event	Мастер-воин файросов	
_	gn_fyros_supply_master_event	Мастер-добытчик файросов	
_	gn_fyros_craftsman_master_event	Мастер-ремесленник файросов	
_	gn_fyros_armoury_master_event	Мастер-оружейник файросов	
_	gn_fyros_treasury_officer_event	Казначей файросов	
_	gn_matis_war_master_event	Мастер-воин матисов	
_	gn_matis_supply_master_event	Мастер-добытчик матисов	
_	gn_matis_craftsman_master_event	Мастер-ремесленник матисов	
_	gn_matis_armoury_master_event	Мастер-оружейник матисов	
_	gn_matis_treasury_officer_event	Казначей матисов	
_	gn_tryker_war_master_event	Мастер-воин трайкеров	
_	gn_tryker_supply_master_event	Мастер-добытчик трайкеров	
_	gn_tryker_craftsman_master_event	Мастер-ремесленник трайкеров	
_	gn_tryker_armoury_master_event	Мастер-оружейник трайкеров	
_	gn_tryker_treasury_officer_event	Казначей трайкеров	
_	gn_zorai_war_master_event	Мастер-воин Зораи	
_	gn_zorai_supply_master_event	Мастер-добытчик Зораи	
_	gn_zorai_craftsman_master_event	Мастер-ремесленник Зораи	
_	gn_zorai_armoury_master_event	Мастер-оружейник Зораи	
_	gn_zorai_treasury_officer_event	Казначей Зораи	
_	gn_femme_gibbai	Самка гиббай	
_	gn_guerisseuse_gibbai	Целитель гиббаев	
_	gn_gibbai_welcomer	Старый гиббай	
_	gn_zora_kami_master	Мастер Ками Зоры	
_	gn_matis_kami_master	Мастер Ками круга Ками	
_	gn_prime_roots_kami_master	Мастер Ками Срединного пика	
_	gn_tribe_sacred_sap_tribe_lieutenant	Военачальник	
_	gn_fyros_karavan_officer	Офицер Каравана в Дюнах Изгнания	
_	gn_matis_karavan_officer	Офицер Каравана в Верховых топях	
_	gn_nexus_karavan_officer	Офицер Каравана в Нексусе	
_	gn_tryker_karavan_officer	Офицер Каравана у Родника	
_	gn_zora_karavan_officer	Офицер Каравана в Зоре	
_	gn_zorai_karavan_officer	Офицер Каравана в Сумеречной роще	
_	gn_Goo_Spot	Пятно гуу	
_	gn_Tower	Башня	
_	gn_kuilde_guard	Мастер стражник	
_	gn_tribe_company_of_the_eternal_tree_tribe_chief	МакРипси Линли	
_	gn_tribe_cutes_guards	Элита стражи	
_	gn_fyros_kami_master	Мастер Ками у Ручьев Фессоса	
_	gn_kami_altar_bountybeaches	Алтарь Ками у Пляжей изобилия	
_	gn_kami_altar_citiesofintuition_hoi_cho	Алтарь Ками в Хоа-Шо	
_	gn_kami_altar_citiesofintuition_jen_lai	Алтарь Ками в Джен-Лай	
_	gn_kami_altar_citiesofintuition_min_cho	Алтарь Ками в Мин-Хо	
_	gn_kami_altar_citiesofintuition_zora	Алтарь Ками в Зоре	
_	gn_kami_altar_dunesofexil_dyron	Алтарь Ками в  Дюнах Изгнания	
_	gn_kami_altar_enchantedisle	Алтарь Ками на  Зачарованном Острове	
_	gn_kami_altar_fleetinggarden	Алтарь Ками в  Ускользающем саду	
_	gn_kami_altar_forbidden_depths	Алтарь Ками в  Запретных глубинах	
_	gn_kami_altar_frahartowers	Алтарь Ками в  Башнях Фрахар	
_	gn_kami_altar_	Алтарь Ками в  Роще заблуждений	
_	gn_kami_altar_groveofumbra	Алтарь Ками в  Сумеречной роще	
_	gn_kami_altar_havenofpurity	Алтарь Ками в  Прибежище Благочестия	
_	gn_kami_altar_hereticshovel	Алтарь Ками в  Логове Еретика	
_	gn_kami_altar_hiddensource	Алтарь Ками у  Потаенного источника	
_	gn_kami_altar_imperialdunes_pyr	Алтарь Ками в  Имперских дюнах	
_	gn_kami_altar_knollofdissent	Алтарь Ками в  Холмах раскола	
_	gn_kami_altar_knotofdementia	Алтарь Ками в  Узловине безумия	
_	gn_kami_altar_lagoonsofloria	Алтарь Ками у  Лагун Лории	
_	gn_kami_altar_libertylake_fairhaven	Алтарь Ками в  Фэрхевена	
_	gn_kami_altar_maidengrove	Алтарь Ками в  Роще Дев	
_	gn_kami_altar_majesticgarden_yrkanis	Алтарь Ками в  Садах Величия	
_	gn_kami_altar_nexus_terre	Алтарь Ками в  Нексусе	
_	gn_kami_altar_oflovaksoasis	Алтарь Ками в  Оазисе Офловака	
_	gn_kami_altar_outlawcanyon	Алтарь Ками в  Каньоне Беззакония	
_	gn_kami_altar_restingwater	Алтарь Ками у  Вод Спокойствия	
_	gn_kami_altar_sawdustmines	Алтарь Ками у  Древесных копей	
_	gn_kami_altar_the_abyss_of_ichor	Алтарь Ками у  Кровоточащей бездны	
_	gn_kami_altar_the_elusive_forest	Алтарь Ками в  Эфемерном лесу	
_	gn_kami_altar_the_land_of_continuity	Алтарь Ками в  Землях непрерывности	
_	gn_kami_altar_the_sunken_city	Алтарь Ками в  Погребенном городе	
_	gn_kami_altar_the_trench_of_trials_zorai	Алтарь Ками у  Рва Испытаний	
_	gn_kami_altar_the_under_spring_fyros	Алтарь Ками у  Подземного источника	
_	gn_kami_altar_the_windy_gate	Алтарь Ками у  Врат Ветров	
_	gn_kami_altar_thesavagedunes_thesos	Алтарь Ками на  Диких дюнах	
_	gn_kami_altar_thescorchedcorridor	Алтарь Ками в  Выжженном коридоре	
_	gn_kami_altar_thevoid	Алтарь Ками в  Великой Пустоте	
_	gn_kami_altar_windsofmuse	Алтарь Ками в  Ветрах Муз	
_	gn_kami_altar_upperbog	Алтарь Ками в  Верховых топях	
_	gn_kami_altar_dewdrops	Алтарь Ками в  Каплях Росы	
_	gn_kami_altar_thefount	Алтарь Ками у  Родника	
_	gn_kami_altar_gate_of_obscurity	Алтарь Ками у  Врат неопределенности	
_	gn_karavan_altar_bountybeaches	Алтарь Каравана на Пляжах Изобилия	
_	gn_karavan_altar_citiesofintuition_zora	Алтарь Каравана в Зоре	
_	gn_karavan_altar_dewdrops	Алтарь Каравана в  Каплях Росы	
_	gn_karavan_altar_dunesofexil_dyron	Алтарь Каравана в  Дюнах Изгнания	
_	gn_karavan_altar_enchantedisle	Алтарь Каравана на  Зачарованном Острове	
_	gn_karavan_altar_fleetinggarden	Алтарь Каравана в  Ускользающем саду	
_	gn_karavan_altar_forbidden_depths	Алтарь Каравана в  Запретных глубинах	
_	gn_karavan_altar_frahartowers	Алтарь Каравана в  Башнях Фрахаров	
_	gn_karavan_altar_gate_of_obscurity	Алтарь Каравана у  Врат неопределенности	
_	gn_karavan_altar_	Алтарь Каравана в  Роще заблуждений	
_	gn_karavan_altar_groveofumbra	Алтарь Каравана в  Сумеречной роще	
_	gn_karavan_altar_hereticshovel	Алтарь Каравана в  Логове Еретика	
_	gn_karavan_altar_hiddensource	Алтарь Каравана у  Потаенного источника	
_	gn_karavan_altar_imperialdunes_pyr	Алтарь Каравана в  Имперских дюнах	
_	gn_karavan_altar_knollofdissent	Алтарь Каравана в  Холмах раскола	
_	gn_karavan_altar_knotofdementia	Алтарь Каравана в  Узловине безумия	
_	gn_karavan_altar_lagoonsofloria	Алтарь Каравана у  Лагун Лории	
_	gn_karavan_altar_libertylake_avendale	Алтарь Каравана в Эвендейле	
_	gn_karavan_altar_libertylake_crystabell	Алтарь Каравана в Кристабелле	
_	gn_karavan_altar_libertylake_fairhaven	Алтарь Каравана в Фэрхевена	
_	gn_karavan_altar_libertylake_windermeer	Алтарь Каравана в Виндермеере	
_	gn_karavan_altar_majesticgarden_avalae	Алтарь Каравана в Эвелее	
_	gn_karavan_altar_majesticgarden_davae	Алтарь Каравана в Дэвея	
_	gn_karavan_altar_majesticgarden_natae	Алтарь Каравана в Нэтея	
_	gn_karavan_altar_majesticgarden_yrkanis	Алтарь Каравана в Ирканисе	
_	gn_karavan_altar_nexus_terre	Алтарь Каравана в Нексусе	
_	gn_karavan_altar_outlawcanyon	Алтарь Каравана в  Каньоне Беззакония	
_	gn_karavan_altar_restingwater	Алтарь Каравана у  Вод Спокойствия	
_	gn_karavan_altar_sawdustmines	Алтарь Каравана у  Древесных копей	
_	gn_karavan_altar_the_abyss_of_ichor_matis	Алтарь Каравана у  Кровоточащей бездны	
_	gn_karavan_altar_the_elusive_forest	Алтарь Каравана в  Эфемерном лесу	
_	gn_karavan_altar_the_land_of_continuity	Алтарь Каравана в  Землях непрерывности	
_	gn_karavan_altar_the_trench_of_trials_zorai	Алтарь Каравана у  Рва Испытаний	
_	gn_karavan_altar_the_under_spring_fyros	Алтарь Каравана у  Подземного источника	
_	gn_karavan_altar_the_windy_gate	Алтарь Каравана у  Врат Ветров	
_	gn_karavan_altar_thefount	Алтарь Каравана у  Родника	
_	gn_karavan_altar_thesavagedunes_thesos	Алтарь Каравана на  Диких дюнах	
_	gn_karavan_altar_thescorchedcorridor	Алтарь Каравана в  Выжженном коридоре	
_	gn_karavan_altar_thevoid	Алтарь Каравана в  Великой Пустоте	
_	gn_karavan_altar_upperbog	Алтарь Каравана в  Верховых топях	
_	gn_karavan_altar_windsofmuse	Алтарь Каравана в  Ветрах Муз	
_	gn_karavan_altar_maidengrove	Алтарь Каравана в  Роще Дев	
_	gn_karavan_altar_havenofpurity	Алтарь Каравана в  Прибежище Благочестия	
_	gn_karavan_altar_oflovaksoasis	Алтарь Каравана в  Оазисе Офловака	
_	gn_karavan_altar_the_sunken_city	Алтарь Каравана в  Погребенном городе	
_	gn_karavan_altar_oflovakoasis	Алтарь Каравана в  Оазисе Офловака	
_	gn_fyros_general_event	Генерал файросов	
_	gn_matis_general_event	Генерал матисов	
_	gn_tryker_general_event	Генерал трайкеров	
_	gn_zorai_general_event	Генерал Зораи	
_	gn_fyros_officer_event	Имперский офицер файросов	
_	gn_matis_officer_event	Королевский офицер матисов	
_	gn_tryker_officer_event	Федеральный офицер трайкеров	
_	gn_zorai_officer_event	Офицер династии Зораи	
_	gn_matis_royal_guard_event	Королевская стража матисов	
_	gn_matis_royal_soldier_event	Королевский солдат матисов	
_	gn_fyros_imperial_guard_event	Имперская стража файросов	
_	gn_fyros_imperial_soldier_event	Имперский солдат файросов	
_	gn_zorai_dynastic_guard_event	Стража династии Зораи	
_	gn_zorai_dynastic_soldier_event	Солдат династии Зораи	
_	gn_tryker_federal_guard_event	Федеральная стража трайкеров	
_	gn_tryker_federal_soldier_event	Федеральный солдат трайкеров	
_	gn_karavan_commander_event	Командующий Каравана	
_	gn_karavan_officer_event	Лейтенант Каравана	
_	gn_karavan_ally_event	Союзник Каравана	
_	gn_karavan_commando_event	Коммандо Каравана	
_	gn_karavan_ship_event	Корабль Каравана	
_	gn_kami_warlord_event	Военачальник Каравана	
_	gn_kami_keeper_event	Хранитель земли Ками	
_	gn_kami_ally_event	Союзник Ками	
_	gn_kami_fighter_event	Воин Ками	
_	gn_kitin_commander_event	Предводитель нашествия китинов	
_	gn_kitin_leader_event	Предводитель китинов	
_	gn_kitin_protector_event	Защитник китинов	
_	gn_kitin_guard_event	Страж китинов	
_	gn_kitin_raider_event	Китин агрессор	
_	gn_kitin_patrol_event	Патруль китинов	
_	gn_infected_frahar_high_chief_event	Предводитель орды зараженных фрахаров	
_	gn_infected_gibbai_high_chief_event	Предводитель орды зараженных гиббаев	
_	gn_infected_cute_high_chief_event	Предводитель орды зараженных кьютов	
_	gn_infected_frahar_hero_event	Предводитель зараженных фрахаров	
_	gn_infected_gibbai_hero_event	Предводитель зараженных гиббаев	
_	gn_infected_cute_hero_event	Предводитель зараженных кьютов	
_	gn_infected_frahar_defender_event	Защитник зараженных фрахаров	
_	gn_infected_gibbai_defender_event	Защитник зараженных гиббаев	
_	gn_infected_cute_defender_event	Защитник зараженных кьютов	
_	gn_infected_frahar_guard_leader_event	Начальник стражи зараженных фрахаров	
_	gn_infected_gibbai_guard_leader_event	Начальник стражи зараженных гиббаев	
_	gn_infected_cute_guard_leader_event	Начальник стражи зараженных кьютов	
_	gn_infected_frahar_guard_event	Стража зараженных фрахаров	
_	gn_infected_gibbai_guard_event	Стража зараженных гиббаев	
_	gn_infected_cute_guard_event	Стража зараженных кьютов	
_	gn_infected_frahar_raid_leader_event	Командующий атакой зараженных фрахаров	
_	gn_infected_gibbai_raid_leader_event	Командующий атакой зараженных гиббаев	
_	gn_infected_cute_raid_leader_event	Командующий атакой зараженных кьютов	
_	gn_infected_frahar_raider_event	Агрессор зараженных фрахаров	
_	gn_infected_gibbai_raider_event	Агрессор зараженных гиббаев	
_	gn_infected_cute_raider_event	Агрессор зараженных кьютов	
_	gn_infected_frahar_hunt_leader_event	Командир патруля зараженных фрахаров	
_	gn_infected_gibbai_hunt_leader_event	Командир патруля зараженных гиббаев	
_	gn_infected_cute_hunt_leader_event	Командир патруля зараженных кьютов	
_	gn_infected_frahar_patrol_event	Патруль зараженных фрахаров	
_	gn_infected_gibbai_patrol_event	Патруль зараженных гиббаев	
_	gn_infected_cute_patrol_event	Патруль зараженных кьютов	
_	gn_frahar_high_chief_event	Верховный вождь фрахаров	
_	gn_gibbai_high_chief_event	Верховный вождь гиббаев	
_	gn_cute_high_chief_event	Верховный вождь кьютов	
_	gn_frahar_hero_event	Герой фрахаров	
_	gn_gibbai_hero_event	Герой гиббаев	
_	gn_cute_hero_event	Герой кьютов	
_	gn_frahar_defender_event	Защитник фрахаров	
_	gn_gibbai_defender_event	Защитник гиббаев	
_	gn_cute_defender_event	Защитник кьютов	
_	gn_frahar_shaman_event	Шаман фрахаров	
_	gn_gibbai_shaman_event	Шаман гиббаев	
_	gn_cute_shaman_event	Шаман кьютов	
_	gn_frahar_guard_leader_event	Начальник стражи фрахаров	
_	gn_gibbai_guard_leader_event	Начальник стражи гиббаев	
_	gn_cute_guard_leader_event	Начальник стражи кьютов	
_	gn_frahar_guard_event	Стража фрахаров	
_	gn_gibbai_guard_event	Стража гиббаев	
_	gn_cute_guard_event	Стража кьютов	
_	gn_frahar_witch_doctor_event	Лекарь фрахаров	
_	gn_gibbai_witch_doctor_event	Лекарь гиббаев	
_	gn_cute_witch_doctor_event	Лекарь кьютов	
_	gn_frahar_hunt_leader_event	Командир патруля фрахаров	
_	gn_gibbai_hunt_leader_event	Командир патруля гиббаев	
_	gn_cute_hunt_leader_event	Командир патруля кьютов	
_	gn_frahar_patrol_event	Патруль фрахаров	
_	gn_gibbai_patrol_event	Патруль гиббаев	
_	gn_cute_patrol_event	Патруль кьютов	
_	gn_frahar_raid_leader_event	Командующий фрахаров	
_	gn_gibbai_raid_leader_event	Командующий рейдом гиббаев	
_	gn_cute_raid_leader_event	Командующий рейдом кьютов	
_	gn_frahar_raider_event	Налетчик фрахаров	
_	gn_gibbai_raider_event	Налетчик гиббаев	
_	gn_cute_raider_event	Налетчик кьютов	
_	gn_frahar_shaman_raider_event	Налетчик-шаман фрахаров	
_	gn_gibbai_shaman_raider_event	Налетчик-шаман гиббаев	
_	gn_cute_shaman_raider_event	Налетчик-шаман кьютов	
_	gn_cuthroat_high_chief_event	Верховный вождь головорезов	
_	gn_cuthroat_hero_event	Герой головорезов	
_	gn_bandit_leader_event	Командир патруля головорезов	
_	gn_cuthroat_patrol_event	Командир патруля головорезов	
_	gn_cuthroat_raid_leader_event	Командующий рейдом головорезов	
_	gn_cuthroat_raider_event	Налетчик головорезов	
_	gn_cuthroat_defender_event	Защитник  головорезов	
_	gn_cuthroat_guard_leader_event	Начальник стражи головорезов	
_	gn_cuthroat_guard_event	Стража головорезов	
_	gn_goo_warder_yelk_event	Йелк хранитель гуу 	
_	gn_goo_warder_slaveni_event	Славини хранитель гуу 	
_	gn_goo_warder_stinga_event	Стинга хранитель гуу 	
_	gn_goo_warder_varinx_event	Варинкс хранитель гуу 	
_	gn_goo_warder_torbak_event	Торбак хранитель гуу 	
_	gn_fyros_herald_event	Глашатай файросов	
_	gn_matis_herald_event	Глашатай матисов	
_	gn_tryker_herald_event	Глашатай трайкеров	
_	gn_zorai_herald_event	Глашатай Зораи	
_	gn_kami_herald_event	Посланник Ками	
_	gn_karavan_herald_event	Посланник Каравана	
_	gn_fyros_representative_event	Представитель файросов	
_	gn_matis_representative_event	Представитель матисов	
_	gn_tryker_representative_event	Представитель трайкеров	
_	gn_zorai_representative_event	Представитель Зораи	
_	gn_kami_representative_event	Представитель Ками	
_	gn_karavan_representative_event	Эмиссар Каравана	
_	gn_fyros_recruiting_officer_event	Рекрутер файросов	
_	gn_matis_recruiting_officer_event	Рекрутер матисов	
_	gn_tryker_recruiting_officer_event	Рекрутер трайкеров	
_	gn_zorai_recruiting_officer_event	Рекрутер Зораи	
_	gn_kami_recruiting_officer_event	Высший слуга Ками	
_	gn_karavan_recruiting_officer_event	Рекрутер Каравана	
_	gn_fyros_scout_event	Следопыт файрос	
_	gn_matis_scout_event	Следопыт матис	
_	gn_tryker_scout_event	Следопыт трайкер	
_	gn_zorai_scout_event	Следопыт Зораи	
_	gn_kami_scout_event	Разведчик Ками	
_	gn_karavan_scout_event	Лазутчик Каравана	
_	gn_fyros_diplomat_event	Дипломат файрос	
_	gn_matis_diplomat_event	Дипломат матис	
_	gn_tryker_diplomat_event	Дипломат трайкер	
_	gn_zorai_diplomat_event	Дипломат Зораи	
_	gn_fyros_citizen_event	Гражданин файрос	
_	gn_fyros_old_citizen_event	Старый гражданин файрос	
_	gn_matis_citizen_event	Гражданин матис	
_	gn_matis_old_citizen_event	Старый гражданин матис	
_	gn_tryker_citizen_event	Гражданин трайкер	
_	gn_tryker_old_citizen_event	Старый гражданин трайкер	
_	gn_zorai_citizen_event	Гражданин Зораи	
_	gn_zorai_old_citizen_event	Старый гражданин Зораи	
_	gn_r_09_19_convoi_escorte	Охрана конвоя	
_	gn_r_09_19_convoi_foreur	Добытчик конвоя	
_	gn_debug_bestiole	Bodoc robuste de debug	
_	gn_debug_bestiole2	Bodoc robuste de debug	
_	gn_assistant_escort_debug	Assistant debug d'escorte	
_	gn_debug_ai	Assistant debug d'AI	
_	gn_garde_escort_debug	Assistant debug de garde	
_	gn_debug_black_circle_bandit	Bandit de debug tribu du cercle noir	
_	gn_debug_black_circle_bandit2	Chef Bandit de debug tribu du cercle noir	
_	gn_test_debug_kill	Bandit de debug	
_	gn_test_debug_kill2	Chef Bandit de debug	
_	gn_warchief_guard	Охрана военачальника	
_	gn_r_05_15_gnoof_1	Уилли-гнуф	
_	gn_r_07_05_bandit	Разбойник с Источника	
_	gn_r_07_05_chief	О'Дарген Безумный	
_	gn_r_05_24_izam	Изамиэль	
_	gn_r_05_39_peon_leader	Солдат файрос	
_	gn_r_05_39_peon	Старатель файрос	
_	gn_r_05_41_foreuse	Добытчик амазон	
_	gn_r_05_39_big_varinx	Огромный варинкс	
_	gn_r_03_38_bandit	Разбойник	
_	gn_r_03_38_chef_bandit	Предводитель разбойников	
_	gn_r_12_18_bandit	Разбойник	
_	gn_r_12_18_chef_bandit	Предводитель разбойников	
_	gn_r_12_18_marchand	Торговец	
_	gn_r_12_04_marchand	Сельно-торговец	
_	gn_pyr_bar_serveuse	Официант	Официантка
_	gn_pyr_bar_client	Посетитель	Посетительница
_	gn_pyr_bar_garde	Охрана	Охрана
_	gn_kami_warrior_event	Воин Ками	
_	gn_kami_wizard_event	Маг Ками	
_	gn_karavan_trooper_event	Солдат Каравана	
_	gn_karavan_engineer_event	Инженер Каравана	
_	gn_karavan_medic_event	Медик Каравана	
_	gn_karavan_assault_ship_event	Боевое судно Каравана	
_	gn_forge_apprentice_pyr	Подмастерье кузнеца	
_	gn_bot_squad_melee_fighter	Воин	
_	gn_bot_squad_range_fighter	Стрелок	
_	gn_bot_squad_artilleryman	Артиллерист	
_	gn_bot_squad_defensive_affliction	Псионик	
_	gn_bot_squad_healing_magic	Целитель	
_	gn_bot_squad_offensive_affliction	Колдун	
_	gn_bot_squad_elemental_magic	Маг стихий	
_	gn_bot_squad_melee_fighter_leader	Предводитель воинов	
_	gn_bot_squad_range_fighter_leader	Предводитель стрелков	
_	gn_bot_squad_artilleryman_leader	Предводитель артиллеристов	
_	gn_bot_squad_defensive_affliction_leader	Предводитель псиоников	
_	gn_bot_squad_healing_magic_leader	Предводитель целителей	
_	gn_bot_squad_offensive_affliction_leader	Предводитель колдунов	
_	gn_bot_squad_elemental_magic_leader	Предводитель магов стихий	
_	gn_dyron_guard	Стража Дайрона	
_	gn_fyros_kamist_combatant_event	Файросский Воин-камист	
_	gn_fyros_kamist_gatherer_event	Файросский Добытчик-камист	
_	gn_fyros_kamist_crafter_event	Файросский Ремесленник-камист	
_	gn_matis_kamist_combatant_event	Матисский Воин-камист	
_	gn_matis_kamist_gatherer_event	Матисский Добытчик-камист	
_	gn_matis_kamist_crafter_event	Матисский Ремесленник-камист	
_	gn_zorai_kamist_combatant_event	Зорайский Воин-камист	
_	gn_zorai_kamist_gatherer_event	Зорайский Добытчик-камист	
_	gn_zorai_kamist_crafter_event	Зорайский Ремесленник-камист	
_	gn_tryker_kamist_combatant_event	Трайкерский Воин-камист	
_	gn_tryker_kamist_gatherer_event	Трайкерский Добытчик-камист	
_	gn_tryker_kamist_crafter_event	Трайкерский Ремесленник-камист	
_	gn_kami_master	Мастер Ками	
_	gn_kami_preacher_lord	Старший проповедник Ками	
_	gn_kami_high_preacher	Верховный проповедник Ками	
_	gn_maduk_bonze	Бонза Ма-Дук	
_	gn_kamist_guard_event	Стража Ками	
_	gn_kamist_sergeant_event	Сержант Ками	
_	gn_kamist_captain_event	Капитан Ками	
_	gn_kamist_guard_sanctuary	Страж приюта	
_	gn_kamist_captain_sanctuary	Капитан приюта	
_	gn_kami_tower	Сторожевая башня Ками	
_	gn_kami_preacher_pyr	Проповедник Ками из Пайра	
_	gn_kami_preacher_yrkanis	Проповедник Ками из Ирканиса	
_	gn_kami_preacher_zora	Проповедник Ками из Зоры	
_	gn_kami_preacher_fairhaven	Проповедник Ками из Фэрхевена	
_	gn_fyros_karavaneer_combatant_event	Файросский Воин-караванер файрос	
_	gn_fyros_karavaneer_gatherer_event	Файросский Добытчик-караванер файрос	
_	gn_fyros_karavaneer_crafter_event	Файросский Ремесленник-караванер файрос	
_	gn_matis_karavaneer_combatant_event	Матисский Воин-караванер	
_	gn_matis_karavaneer_gatherer_event	Матисский Добытчик-караванер	
_	gn_matis_karavaneer_crafter_event	Матисский Ремесленник-караванер	
_	gn_zorai_karavaneer_combatant_event	Зорайский Воин-караванер	
_	gn_zorai_karavaneer_gatherer_event	Зорайский Добытчик-караванер	
_	gn_zorai_karavaneer_crafter_event	Зорайский Ремесленник-караванер	
_	gn_tryker_karavaneer_combatant_event	Трайкерский Воин-караванер	
_	gn_tryker_karavaneer_gatherer_event	Трайкерский Добытчик-караванер	
_	gn_tryker_karavaneer_crafter_event	Трайкерский Ремесленник-караванер	
_	gn_karavan_high_guide	Верховный проводник Каравана	
_	gn_karavan_officer	Офицер Каравана	
_	gn_karavan_guide	Проводник Каравана	
_	gn_jena_priest	Священник Джены	
_	gn_karavan_teleporteur_pyr	Телепортатор Карвана в Пайре	
_	gn_karavan_teleporteur_yrkanis	Телепортатор Карвана в Ирканисе	
_	gn_karavan_teleporteur_fairhaven	Телепортатор Карвана в Фэрхевена	
_	gn_karavan_teleporteur_zora	Телепортатор Карвана в Зоре	
_	gn_karavaneer_guard_event	Стража Каравана	
_	gn_karavaneer_sergeant_event	Сержант Каравана	
_	gn_karavaneer_captain_event	Капитан Каравана	
_	gn_karavaneer_guard_sanctuary	Страж храма	
_	gn_karavaneer_captain_sanctuary	Капитан храма	
_	gn_karavan_tower	Сторожевая башня Каравана	
_	gn_kami_altar	Алтарь Ками	
_	gn_karavan_altar	Алтарь Каравана	
_	gn_kami_hof	Стелла доблести	
_	gn_kami_frise	Корень знаний	
_	gn_karavan_hof	Стелла доблести	
_	gn_karavan_frise	Колонна знаний	
_	gn_psykopla_ally	Союзник псикопл	
_	gn_cratcha_ally	Союзник кратча	
_	gn_driller_kami_lvl50	Малый бур Ками	
_	gn_driller_karavan_lvl50	Малый бур Каравана	
_	gn_driller_kami_lvl50_const	Постройка малого бура Ками	
_	gn_driller_karavan_lvl50_const	Постройка малого бура Каравана	
_	gn_driller_karavan_const	Постройка большого трепана	
_	gn_driller_kami_const	Постройка древо-бура	
_	gn_driller_karavan	Большой трепан	
_	gn_driller_kami	Древо-бур	
_	gn_placeholder_driller	Место для постройки	
_	fct_lodge_master	 (Lodge Master)	
_	fct_artisan_trepans	(Создатель большого трепана)	
_	fct_artisan_arbres_vrilles	(Создатель древо-бура)	
_	gn_citizenship_flame_truth	Пламя Истины	
_	gn_citizenship_flame_honnor	Пламя Чести	
_	gn_citizenship_flame_discipline	Пламя Дисциплины	
_	gn_citizenship_flame_justice	Пламя Справедливости	
_	fct_imperial_magistrate	(Имперский магистрат)	
_	fct_royal_magistrate	(Королевский магистрат)	
_	fct_federal_magistrate	(Федеральный магистрат)	
_	fct_dynastic_magistrate	(Магистрат династии)	
_	fct_vagabond	(Бродяга)	
_	gn_lenja_lunatic	Лениа Лунатик	
_	fct_imperial_magistrate_guild	(Имперский магистрат гильдии)	
_	fct_royal_magistrate_guild	(Королевский магистрат  гильдии)	
_	fct_federal_magistrate_guild	(Федеральный магистрат гильдии)	
_	fct_dynastic_magistrate_guild	(Магистрат династии  гильдии)	
